id,receivingId,flowerId,shippedQuantity,actualReceivedQuantity,acceptedQuantity,unusableQuantity,unusableNotes
25984,744,17,17,17,16,1,Rejected at QC: damaged or below grade
25985,745,17,23,23,21,2,Rejected at QC: damaged or below grade
25986,741,18,32,32,30,2,Rejected at QC: damaged or below grade
25987,742,18,28,28,27,1,Rejected at QC: damaged or below grade
25988,743,18,27,27,26,1,Rejected at QC: damaged or below grade
25989,744,18,28,28,27,1,Rejected at QC: damaged or below grade
25990,745,18,23,23,22,1,Rejected at QC: damaged or below grade
25991,741,19,26,26,24,2,Rejected at QC: damaged or below grade
25992,742,19,26,26,24,2,Rejected at QC: damaged or below grade
25993,743,19,24,24,23,1,Rejected at QC: damaged or below grade
25994,744,19,23,23,22,1,Rejected at QC: damaged or below grade
25995,745,19,25,25,24,1,Rejected at QC: damaged or below grade
25996,741,20,25,25,24,1,Rejected at QC: damaged or below grade
25997,742,20,25,25,23,2,Rejected at QC: damaged or below grade
25998,743,20,30,30,28,2,Rejected at QC: damaged or below grade
25999,744,20,23,23,22,1,Rejected at QC: damaged or below grade
26000,745,20,27,27,26,1,Rejected at QC: damaged or below grade
26001,741,21,19,19,18,1,Rejected at QC: damaged or below grade
26002,742,21,22,22,21,1,Rejected at QC: damaged or below grade
26003,743,21,22,22,21,1,Rejected at QC: damaged or below grade
26004,744,21,25,25,23,2,Rejected at QC: damaged or below grade
26005,745,21,23,23,22,1,Rejected at QC: damaged or below grade
26006,741,22,23,23,22,1,Rejected at QC: damaged or below grade
26007,742,22,23,23,22,1,Rejected at QC: damaged or below grade
26008,743,22,25,25,23,2,Rejected at QC: damaged or below grade
26009,744,22,22,22,21,1,Rejected at QC: damaged or below grade
26010,745,22,27,27,25,2,Rejected at QC: damaged or below grade
26011,741,23,28,28,27,1,Rejected at QC: damaged or below grade
26012,742,23,26,26,25,1,Rejected at QC: damaged or below grade
26013,743,23,23,23,22,1,Rejected at QC: damaged or below grade
26014,744,23,30,30,29,1,Rejected at QC: damaged or below grade
26015,745,23,28,28,27,1,Rejected at QC: damaged or below grade
26016,741,24,23,23,22,1,Rejected at QC: damaged or below grade
26017,742,24,26,26,25,1,Rejected at QC: damaged or below grade
26018,743,24,25,25,24,1,Rejected at QC: damaged or below grade
26019,744,24,26,26,25,1,Rejected at QC: damaged or below grade
26020,745,24,19,19,18,1,Rejected at QC: damaged or below grade
26021,741,25,32,32,31,1,Rejected at QC: damaged or below grade
26022,742,25,28,28,26,2,Rejected at QC: damaged or below grade
26023,743,25,27,27,26,1,Rejected at QC: damaged or below grade
26024,744,25,26,26,25,1,Rejected at QC: damaged or below grade
26025,745,25,25,25,24,1,Rejected at QC: damaged or below grade
26026,741,26,29,29,27,2,Rejected at QC: damaged or below grade
26027,742,26,27,27,26,1,Rejected at QC: damaged or below grade
26028,743,26,22,22,21,1,Rejected at QC: damaged or below grade
26029,744,26,28,28,26,2,Rejected at QC: damaged or below grade
26030,745,26,25,25,24,1,Rejected at QC: damaged or below grade
26031,741,27,32,32,30,2,Rejected at QC: damaged or below grade
26032,742,27,32,32,31,1,Rejected at QC: damaged or below grade
26033,743,27,25,25,24,1,Rejected at QC: damaged or below grade
26034,744,27,28,28,26,2,Rejected at QC: damaged or below grade
26035,745,27,26,26,25,1,Rejected at QC: damaged or below grade
26036,741,28,28,28,26,2,Rejected at QC: damaged or below grade
26037,742,28,26,26,25,1,Rejected at QC: damaged or below grade
26038,743,28,24,24,23,1,Rejected at QC: damaged or below grade
26039,744,28,26,26,25,1,Rejected at QC: damaged or below grade
26040,745,28,21,21,20,1,Rejected at QC: damaged or below grade
26041,741,29,25,25,23,2,Rejected at QC: damaged or below grade
26042,742,29,24,24,23,1,Rejected at QC: damaged or below grade
26043,743,29,27,27,25,2,Rejected at QC: damaged or below grade
26044,744,29,21,21,20,1,Rejected at QC: damaged or below grade
26045,745,29,22,22,21,1,Rejected at QC: damaged or below grade
26046,741,30,28,28,26,2,Rejected at QC: damaged or below grade
26047,742,30,33,33,30,3,Rejected at QC: damaged or below grade
26048,743,30,36,36,34,2,Rejected at QC: damaged or below grade
26049,744,30,28,28,26,2,Rejected at QC: damaged or below grade
26050,745,30,31,31,29,2,Rejected at QC: damaged or below grade
26051,741,31,28,28,27,1,Rejected at QC: damaged or below grade
26052,742,31,28,28,26,2,Rejected at QC: damaged or below grade
26053,743,31,25,25,24,1,Rejected at QC: damaged or below grade
26054,744,31,25,25,23,2,Rejected at QC: damaged or below grade
26055,745,31,31,31,29,2,Rejected at QC: damaged or below grade
26056,741,32,24,24,23,1,Rejected at QC: damaged or below grade
26057,742,32,27,27,25,2,Rejected at QC: damaged or below grade
26058,743,32,29,29,27,2,Rejected at QC: damaged or below grade
26059,744,32,25,25,24,1,Rejected at QC: damaged or below grade
26060,745,32,27,27,25,2,Rejected at QC: damaged or below grade
26061,741,33,28,28,27,1,Rejected at QC: damaged or below grade
26062,742,33,29,29,27,2,Rejected at QC: damaged or below grade
26063,743,33,39,39,36,3,Rejected at QC: damaged or below grade
26064,744,33,35,35,33,2,Rejected at QC: damaged or below grade
26065,745,33,31,31,30,1,Rejected at QC: damaged or below grade
26066,741,34,20,20,19,1,Rejected at QC: damaged or below grade
26067,742,34,28,28,27,1,Rejected at QC: damaged or below grade
26068,743,34,22,22,21,1,Rejected at QC: damaged or below grade
26069,744,34,24,24,22,2,Rejected at QC: damaged or below grade
26070,745,34,24,24,22,2,Rejected at QC: damaged or below grade
26071,741,35,24,24,23,1,Rejected at QC: damaged or below grade
26072,742,35,19,19,18,1,Rejected at QC: damaged or below grade
26073,743,35,22,22,20,2,Rejected at QC: damaged or below grade
26074,744,35,25,25,24,1,Rejected at QC: damaged or below grade
26075,745,35,19,19,18,1,Rejected at QC: damaged or below grade
26076,746,1,32,32,30,2,Rejected at QC: damaged or below grade
26077,747,1,28,28,27,1,Rejected at QC: damaged or below grade
26078,748,1,29,29,27,2,Rejected at QC: damaged or below grade
26079,749,1,32,32,30,2,Rejected at QC: damaged or below grade
26080,750,1,26,26,25,1,Rejected at QC: damaged or below grade
26081,746,2,28,28,27,1,Rejected at QC: damaged or below grade
26082,747,2,28,28,26,2,Rejected at QC: damaged or below grade
26083,748,2,22,22,21,1,Rejected at QC: damaged or below grade
26084,749,2,22,22,22,0,
26085,750,2,28,28,26,2,Rejected at QC: damaged or below grade
26086,746,3,30,30,28,2,Rejected at QC: damaged or below grade
26087,747,3,27,27,26,1,Rejected at QC: damaged or below grade
26088,748,3,25,25,24,1,Rejected at QC: damaged or below grade
26089,749,3,30,30,29,1,Rejected at QC: damaged or below grade
26090,750,3,27,27,26,1,Rejected at QC: damaged or below grade
26091,746,4,23,23,22,1,Rejected at QC: damaged or below grade
26092,747,4,27,27,26,1,Rejected at QC: damaged or below grade
26093,748,4,29,29,27,2,Rejected at QC: damaged or below grade
26094,749,4,22,22,21,1,Rejected at QC: damaged or below grade
26095,750,4,28,28,26,2,Rejected at QC: damaged or below grade
26096,746,5,26,26,24,2,Rejected at QC: damaged or below grade
26097,747,5,23,23,22,1,Rejected at QC: damaged or below grade
26098,748,5,28,28,26,2,Rejected at QC: damaged or below grade
26099,749,5,25,25,23,2,Rejected at QC: damaged or below grade
26100,750,5,29,29,27,2,Rejected at QC: damaged or below grade
26101,746,6,25,25,24,1,Rejected at QC: damaged or below grade
26102,747,6,27,27,26,1,Rejected at QC: damaged or below grade
26103,748,6,29,29,27,2,Rejected at QC: damaged or below grade
26104,749,6,27,27,26,1,Rejected at QC: damaged or below grade
26105,750,6,25,25,24,1,Rejected at QC: damaged or below grade
26106,746,7,25,25,24,1,Rejected at QC: damaged or below grade
26107,747,7,29,29,28,1,Rejected at QC: damaged or below grade
26108,748,7,32,32,30,2,Rejected at QC: damaged or below grade
26109,749,7,25,25,24,1,Rejected at QC: damaged or below grade
26110,750,7,33,33,31,2,Rejected at QC: damaged or below grade
26111,746,8,22,22,21,1,Rejected at QC: damaged or below grade
26112,747,8,27,27,25,2,Rejected at QC: damaged or below grade
26113,748,8,22,22,21,1,Rejected at QC: damaged or below grade
26114,749,8,22,22,21,1,Rejected at QC: damaged or below grade
26115,750,8,25,25,24,1,Rejected at QC: damaged or below grade
26116,746,9,30,30,29,1,Rejected at QC: damaged or below grade
26117,747,9,25,25,23,2,Rejected at QC: damaged or below grade
26118,748,9,26,26,25,1,Rejected at QC: damaged or below grade
26119,749,9,26,26,25,1,Rejected at QC: damaged or below grade
26120,750,9,31,31,29,2,Rejected at QC: damaged or below grade
26121,746,10,24,24,23,1,Rejected at QC: damaged or below grade
26122,747,10,23,23,22,1,Rejected at QC: damaged or below grade
26123,748,10,21,21,20,1,Rejected at QC: damaged or below grade
26124,749,10,25,25,24,1,Rejected at QC: damaged or below grade
26125,750,10,27,27,25,2,Rejected at QC: damaged or below grade
26126,746,11,25,25,23,2,Rejected at QC: damaged or below grade
26127,747,11,26,26,25,1,Rejected at QC: damaged or below grade
26128,748,11,34,34,31,3,Rejected at QC: damaged or below grade
26129,749,11,33,33,31,2,Rejected at QC: damaged or below grade
26130,750,11,28,28,27,1,Rejected at QC: damaged or below grade
26131,746,12,25,25,24,1,Rejected at QC: damaged or below grade
26132,747,12,22,22,21,1,Rejected at QC: damaged or below grade
26133,748,12,27,27,26,1,Rejected at QC: damaged or below grade
26134,749,12,23,23,21,2,Rejected at QC: damaged or below grade
26135,750,12,27,27,26,1,Rejected at QC: damaged or below grade
26136,746,13,23,23,22,1,Rejected at QC: damaged or below grade
26137,747,13,25,25,23,2,Rejected at QC: damaged or below grade
26138,748,13,29,29,28,1,Rejected at QC: damaged or below grade
26139,749,13,22,22,20,2,Rejected at QC: damaged or below grade
26140,750,13,27,27,25,2,Rejected at QC: damaged or below grade
26141,746,14,23,23,21,2,Rejected at QC: damaged or below grade
26142,747,14,24,24,22,2,Rejected at QC: damaged or below grade
26143,748,14,22,22,21,1,Rejected at QC: damaged or below grade
26144,749,14,23,23,22,1,Rejected at QC: damaged or below grade
26145,750,14,19,19,18,1,Rejected at QC: damaged or below grade
26146,746,15,23,23,22,1,Rejected at QC: damaged or below grade
26147,747,15,25,25,24,1,Rejected at QC: damaged or below grade
26148,748,15,25,25,23,2,Rejected at QC: damaged or below grade
26149,749,15,25,25,23,2,Rejected at QC: damaged or below grade
26150,750,15,32,32,31,1,Rejected at QC: damaged or below grade
26151,746,16,31,31,30,1,Rejected at QC: damaged or below grade
26152,747,16,28,28,27,1,Rejected at QC: damaged or below grade
26153,748,16,26,26,24,2,Rejected at QC: damaged or below grade
26154,749,16,27,27,26,1,Rejected at QC: damaged or below grade
26155,750,16,27,27,26,1,Rejected at QC: damaged or below grade
26156,746,17,22,22,21,1,Rejected at QC: damaged or below grade
26157,747,17,21,21,20,1,Rejected at QC: damaged or below grade
26158,748,17,26,26,24,2,Rejected at QC: damaged or below grade
26159,749,17,21,21,20,1,Rejected at QC: damaged or below grade
26160,750,17,25,25,24,1,Rejected at QC: damaged or below grade
26161,746,18,25,25,24,1,Rejected at QC: damaged or below grade
26162,747,18,27,27,25,2,Rejected at QC: damaged or below grade
26163,748,18,25,25,23,2,Rejected at QC: damaged or below grade
26164,749,18,25,25,23,2,Rejected at QC: damaged or below grade
26165,750,18,18,18,18,0,
26166,746,19,22,22,21,1,Rejected at QC: damaged or below grade
26167,747,19,23,23,21,2,Rejected at QC: damaged or below grade
26168,748,19,22,22,21,1,Rejected at QC: damaged or below grade
26169,749,19,24,24,23,1,Rejected at QC: damaged or below grade
26170,750,19,20,20,19,1,Rejected at QC: damaged or below grade
26171,746,20,29,29,28,1,Rejected at QC: damaged or below grade
26172,747,20,27,27,26,1,Rejected at QC: damaged or below grade
26173,748,20,26,26,24,2,Rejected at QC: damaged or below grade
26174,749,20,36,36,35,1,Rejected at QC: damaged or below grade
26175,750,20,28,28,26,2,Rejected at QC: damaged or below grade
26176,746,21,30,30,29,1,Rejected at QC: damaged or below grade
26177,747,21,25,25,23,2,Rejected at QC: damaged or below grade
26178,748,21,29,29,28,1,Rejected at QC: damaged or below grade
26179,749,21,33,33,31,2,Rejected at QC: damaged or below grade
26180,750,21,28,28,27,1,Rejected at QC: damaged or below grade
26181,746,22,31,31,30,1,Rejected at QC: damaged or below grade
26182,747,22,31,31,30,1,Rejected at QC: damaged or below grade
26183,748,22,24,24,22,2,Rejected at QC: damaged or below grade
26184,749,22,28,28,26,2,Rejected at QC: damaged or below grade
26185,750,22,26,26,24,2,Rejected at QC: damaged or below grade
26186,746,23,22,22,21,1,Rejected at QC: damaged or below grade
26187,747,23,22,22,21,1,Rejected at QC: damaged or below grade
26188,748,23,26,26,24,2,Rejected at QC: damaged or below grade
26189,749,23,21,21,19,2,Rejected at QC: damaged or below grade
26190,750,23,25,25,24,1,Rejected at QC: damaged or below grade
26191,746,24,23,23,22,1,Rejected at QC: damaged or below grade
26192,747,24,22,22,21,1,Rejected at QC: damaged or below grade
26193,748,24,23,23,22,1,Rejected at QC: damaged or below grade
26194,749,24,26,26,25,1,Rejected at QC: damaged or below grade
26195,750,24,24,24,23,1,Rejected at QC: damaged or below grade
26196,746,25,22,22,21,1,Rejected at QC: damaged or below grade
26197,747,25,25,25,24,1,Rejected at QC: damaged or below grade
26198,748,25,27,27,26,1,Rejected at QC: damaged or below grade
26199,749,25,24,24,23,1,Rejected at QC: damaged or below grade
26200,750,25,31,31,29,2,Rejected at QC: damaged or below grade
26201,746,26,32,32,30,2,Rejected at QC: damaged or below grade
26202,747,26,26,26,25,1,Rejected at QC: damaged or below grade
26203,748,26,32,32,31,1,Rejected at QC: damaged or below grade
26204,749,26,28,28,26,2,Rejected at QC: damaged or below grade
26205,750,26,33,33,31,2,Rejected at QC: damaged or below grade
26206,746,27,22,22,21,1,Rejected at QC: damaged or below grade
26207,747,27,24,24,23,1,Rejected at QC: damaged or below grade
26208,748,27,24,24,23,1,Rejected at QC: damaged or below grade
26209,749,27,23,23,22,1,Rejected at QC: damaged or below grade
26210,750,27,29,29,28,1,Rejected at QC: damaged or below grade
26211,746,28,20,20,19,1,Rejected at QC: damaged or below grade
26212,747,28,23,23,22,1,Rejected at QC: damaged or below grade
26213,748,28,18,18,17,1,Rejected at QC: damaged or below grade
26214,749,28,24,24,22,2,Rejected at QC: damaged or below grade
26215,750,28,18,18,17,1,Rejected at QC: damaged or below grade
26216,746,29,34,34,32,2,Rejected at QC: damaged or below grade
26217,747,29,38,38,35,3,Rejected at QC: damaged or below grade
26218,748,29,33,33,31,2,Rejected at QC: damaged or below grade
26219,749,29,31,31,30,1,Rejected at QC: damaged or below grade
26220,750,29,31,31,30,1,Rejected at QC: damaged or below grade
26221,746,30,22,22,21,1,Rejected at QC: damaged or below grade
26222,747,30,25,25,23,2,Rejected at QC: damaged or below grade
26223,748,30,22,22,21,1,Rejected at QC: damaged or below grade
26224,749,30,20,20,19,1,Rejected at QC: damaged or below grade
26225,750,30,26,26,25,1,Rejected at QC: damaged or below grade
26226,746,31,28,28,26,2,Rejected at QC: damaged or below grade
26227,747,31,22,22,21,1,Rejected at QC: damaged or below grade
26228,748,31,26,26,25,1,Rejected at QC: damaged or below grade
26229,749,31,25,25,24,1,Rejected at QC: damaged or below grade
26230,750,31,29,29,28,1,Rejected at QC: damaged or below grade
26231,746,32,30,30,28,2,Rejected at QC: damaged or below grade
26232,747,32,24,24,23,1,Rejected at QC: damaged or below grade
26233,748,32,29,29,27,2,Rejected at QC: damaged or below grade
26234,749,32,31,31,30,1,Rejected at QC: damaged or below grade
26235,750,32,23,23,22,1,Rejected at QC: damaged or below grade
26236,746,33,27,27,26,1,Rejected at QC: damaged or below grade
26237,747,33,32,32,31,1,Rejected at QC: damaged or below grade
26238,748,33,29,29,28,1,Rejected at QC: damaged or below grade
26239,749,33,27,27,25,2,Rejected at QC: damaged or below grade
26240,750,33,23,23,22,1,Rejected at QC: damaged or below grade
26241,746,34,23,23,22,1,Rejected at QC: damaged or below grade
26242,747,34,25,25,24,1,Rejected at QC: damaged or below grade
26243,748,34,22,22,20,2,Rejected at QC: damaged or below grade
26244,749,34,23,23,22,1,Rejected at QC: damaged or below grade
26245,750,34,24,24,23,1,Rejected at QC: damaged or below grade
26246,746,35,27,27,26,1,Rejected at QC: damaged or below grade
26247,747,35,26,26,25,1,Rejected at QC: damaged or below grade
26248,748,35,26,26,24,2,Rejected at QC: damaged or below grade
26249,749,35,24,24,22,2,Rejected at QC: damaged or below grade
26250,750,35,27,27,26,1,Rejected at QC: damaged or below grade
26251,751,1,20,20,19,1,Rejected at QC: damaged or below grade
26252,752,1,16,16,15,1,Rejected at QC: damaged or below grade
26253,753,1,22,22,21,1,Rejected at QC: damaged or below grade
26254,754,1,20,20,19,1,Rejected at QC: damaged or below grade
26255,755,1,17,17,16,1,Rejected at QC: damaged or below grade
26256,751,2,21,21,20,1,Rejected at QC: damaged or below grade
